alt,u,v,temp,bv2
16324,4.38831771422839,5.19359160245772,-0.85267104029991,0.000270970293662934
16329,4.35754627560138,5.10863066949196,-0.84779756326148,0.000542127908017403
16333,4.37514758780131,5.11103928614624,-0.84292408622305,0.000542652717703354
16338,4.62819978618302,4.98023620079869,-0.83805060918462,0.000271420055250874
16343,4.59593811240862,4.89602423883584,-0.83317713214619,0.00027175848921294
16347,4.56367643863423,4.81181227687299,-0.82830365510776,0.000543705391258314
16352,4.53141476485984,4.72760031491014,-0.82343017806933,0.0002719467557561
16356,4.49910100159632,4.64322395936011,-0.818462980318628,0.000272286505301355
16361,4.69235836198362,4.42597605757519,-0.813589503280205,0.000544762156844094
16366,4.65854079122909,4.34248551233339,-0.808716026241775,0.000545292081612477
16371,4.62478220082987,4.25892213241855,-0.803842549203345,0.000272740650508836
16375,4.59096463007534,4.17543158717675,-0.798969072164923,0.000273082387859079
16380,4.55725939132257,4.09203364129129,-0.7940955951265,0.000546355030128253
16385,4.73945738176048,3.87662626312171,-0.78922211808807,0.000546888059922998
16390,4.70432852176089,3.79443000323858,-0.784442361761926,0.000273539194070401
16394,4.66930624350743,3.71232803891897,-0.779662605435767,0.000273882936722596
16399,4.63432496771058,3.63039075889901,-0.774882849109616,0.00054795724579121
16404,4.59934369191373,3.54845347887905,-0.770103092783465,0.000548493407982537
16409,4.77047614263163,3.33539505276266,-0.765323336457321,0.000274342427393949
16413,4.7885438899117,3.3387964309234,-0.76054358013117,0.000274688193050084
16418,4.75217776806961,3.25849502345008,-0.755857544517298,0.000549568886265008
16423,4.71581164622752,3.17819361597676,-0.751171508903425,0.000550108208546419
16428,4.6795473829609,3.09811087996413,-0.746485473289553,0.000275150391914806
16432,4.84114691329434,2.88733645779031,-0.741705716963409,0.00027549819848643
16437,4.80345252268917,2.80875364275281,-0.736925960637265,0.000551190034955781
16442,4.70983884173693,2.64726707045979,-0.732146204311114,-0.00131545991343563
16447,4.67206626455147,2.56900166567943,-0.627366447984969,-0.00159373923088174
16451,4.63438002188296,2.49095643838685,-0.622586691658825,0.000276312995168715
16456,4.78376218539913,2.28450303362377,-0.617806935332673,0.000552820776256043
16461,4.74454900116546,2.20788051032611,-0.613027179006529,0.000553366503110972
16466,4.648057834076,2.04944659854837,-0.608341143392657,0.000276780682745052
16470,4.60892431062164,1.97292789119953,-0.603655107778785,0.000277132625733761
16475,4.74747382110817,1.76978004028043,-0.598969072164913,0.000554461195560105
16480,4.7068164159999,1.69454712286589,-0.594189315838769,0.000555010167568145
16485,4.66623080512249,1.61937444796397,-0.589409559512625,0.000277603094402287
16489,4.56686666901582,1.46330007362455,-0.584629803186473,0.000277957133325819
